Node,Closeness Centrality
10.1007/s00431-004-1497-7,9.968966414248386e-05
10.1016/j.jaad.2004.05.044,9.071483288311897e-05
10.1093/rheumatology/keh079,9.071483288311897e-05
10.1093/brain/awh343,9.071483288311897e-05
10.1056/nejmoa020696,0.0002482123233645227
10.1097/00001622-200011000-00010,9.071483288311897e-05
10.1056/nejmra040226,9.968966414248386e-05
10.1056/nejmoa030002,9.071483288311897e-05
7752752,9.071483288311897e-05
10.1016/s0140-6736(95)92534-1,0.0003827966574408537
10.1002/ana.410380409,0.0009121880417691409
10.1002/ana.410410103,0.0009121880417691409
10.1002/ana.410410502,0.0009121880417691409
10.1212/wnl.36.1.7,0.0009121880417691409
4140671,0.0006845967500499682
10.1093/brain/118.1.119,0.0008443457522197997
2050696,0.003835605506243821
5012767,0.0006743270303323524
10.1074/jbc.274.21.15110,0.0007758178783791648
1698775,0.0031878553428365953
10.1016/s0092-8674(00)00032-5,0.0006743270303323524
10.1007/s000180050428,0.0006967671206554459
10.1074/jbc.271.8.4436,0.0010680820383012792
10.1016/s0896-6273(01)00234-3,0.0006743270303323524
10.1177/002215549704500513,0.0006743270303323524
10.1006/excr.1999.4659,0.0006743270303323524
6198918,0.0006743270303323524
10.1126/science.290.5497.1721,0.0008006287637273842
10.1038/nm0698-730,0.0020264839157384546
10.1074/jbc.m000955200,0.0006743270303323524
10.1210/endo.136.1.7828550,0.0006845967500499682
6271765,0.0006779427248649653
10.1042/cs0890431,0.0004074633025181955
10.1007/978-1-4684-5865-7_21,0.002149757425978007
10.1073/pnas.90.10.4414,0.0005659109915163748
10.1016/s0165-5728(98)00188-x,0.0005026494018769543
7706746,0.0004074633025181955
10.1046/j.1365-2990.1998.00092.x,0.0007749062613393541
10.1002/(sici)1097-4598(199610)19:10<1291::aid-mus6>3.0.co,0.00045682345302032647
10.1016/0165-2478(94)90076-0,0.0013003228801736308
8757628,0.0005659109915163748
10.1093/intimm/10.3.267,0.0005026494018769543
10.1016/s0304-3940(97)00640-x,0.0004074633025181955
10.1016/0022-510x(91)90045-9,0.0004074633025181955
2199284,0.0004074633025181955
2528583,0.0004074633025181955
10.1016/0022-510x(82)90166-6,0.004147022495754313
10.1212/wnl.43.6.1241,0.0005094884532219151
10.1016/s0022-510x(98)00195-6,0.0005094884532219151
10.1016/s0960-8966(97)87312-9,0.0005094884532219151
3010093,0.003809822548912968
2891874,0.0010746522719694846
10.1126/science.2474201,0.004617231796997391
10.1126/science.1738846,0.004394515870450825
10.1159/000213628,0.0010746522719694846
10.1016/s0006-291x(05)80126-3,0.0025059035620297416
8824314,0.001613694432413817
7876092,0.0016394750802297205
10.1074/jbc.271.31.18295,0.002911534779504019
10.1016/0169-328x(94)90092-2,0.0016121014174217104
10.1242/jcs.109.5.991,0.0017526790353266759
10.1038/nm0997-1016,0.0021237102058804663
10.1016/0960-8966(94)e0019-5,0.0013494541442662545
10.1126/science.2111583,0.004885585935102612
10.1089/dna.1986.5.315,0.0031368881703074465
10.1016/0092-8674(83)90168-x,0.0053194390041911
10.1016/0006-291x(84)91209-9,0.006576416383939003
10.1073/pnas.85.8.2790,0.004909312976545289
10.1146/annurev.ne.12.030189.002335,0.0042267328386122755
10.1097/00005072-198505000-00179,0.003115981297489079
10.1016/0014-4886(89)90156-8,0.005186897721191478
10.1016/0092-8674(87)90134-6,0.003115981297489079
10.1056/nejm198006123022403,0.005685623283563471
10.1002/ana.410200205,0.003126290575137489
10.1056/nejm198712173172505,0.003115981297489079
10.1093/brain/104.3.559,0.005712352457388163
10.1038/338342a0,0.0035906892348808108
10.1093/brain/104.3.535,0.003169763631623744
10.1073/pnas.83.17.6372,0.003115981297489079
10.1093/ajcp/17.5_ts.413,0.003115981297489079
10.1056/nejm198006053022305,0.006115025025702061
10.1126/science.3810169,0.006407506073230189
10.1146/annurev.mi.43.100189.002021,0.003126290575137489
10.1038/349653a0,0.003115981297489079
10.1017/s0033291700002634,0.003115981297489079
10.1002/ana.410230308,0.0032382627774678583
10.1007/bf00687812,0.003115981297489079
10.1177/088307388900400406,0.0032591182475504147
10.1126/science.6815801,0.0032917101298023895
2889848,0.003115981297489079
10.1073/pnas.85.18.6617,0.0031252197003194156
10.1016/0166-2236(89)90126-4,0.0032181580455374835
839739,0.003124970908368752
20986595,0.003115981297489079
10.1212/01.wnl.0000031808.04545.e0,0.00026369957426684436
10.1212/wnl.22.4.335,0.004479569964245927
10.1074/jbc.270.13.7679,0.0009918074587429585
10.1016/0092-8674(95)90460-3,0.0013942887027576162
10.1091/mbc.9.7.1695,0.0008029227761569679
10.1093/hmg/7.8.1269,0.0008029227761569679
10.1523/jneurosci.19-06-01959.1999,0.000997508932689916
10.1016/s0092-8674(00)81632-3,0.0008029227761569679
10.1002/ana.410410211,0.0015461593952638883
10.1007/bf00690316,0.000854683207389903
10.1016/s0014-5793(96)01386-5,0.0016481223391677773
10.1097/00001756-199906030-00003,0.0008357509646199445
10.1016/s0955-0674(97)80159-7,0.0008029227761569679
10.1007/bf02815203,0.0008029227761569679
1827946,0.00015404973278990687
10.1212/wnl.41.5.681,0.0012692171171577124
10.1099/0022-1317-41-3-503,0.00015404973278990687
10.1073/pnas.88.23.10926,0.0012692171171577124
10.1056/nejm199104183241604,0.0012692171171577124
10.1212/wnl.42.2.312,0.0012692171171577124
10.1073/pnas.88.4.1461,0.002141755078801443
10.1126/science.2880399,0.005593566921585417
10.1016/0006-291x(89)92317-6,0.0012692171171577124
10.1212/wnl.41.9.1482,0.00015404973278990687
10.1212/wnl.42.3.669,0.0012692171171577124
10.1002/ana.410300516,0.00015404973278990687
10.1126/science.1691865,0.004596789931551381
2882063,0.0010911492767086272
10.1091/mbc.3.8.851,0.00015404973278990687
10.1099/0022-1317-73-4-1025,0.00015404973278990687
1680859,0.00046424868554616276
10.1212/wnl.29.2.225,0.00015404973278990687
10.1126/science.1566067,0.0015423351653487583
1517249,0.0019743148076025504
10.1073/pnas.90.14.6449,0.00037548998138526614
10.1016/0304-3940(86)90152-7,0.003798141101394808
10.1038/ng0492-68,0.0012692171171577124
10.1126/science.6801762,0.001549464683668089
10.1016/0092-8674(93)90275-u,0.0012692171171577124
2035524,0.004421951230405467
10.1038/ng0492-64,0.0012692171171577124
10.1016/0092-8674(87)90150-4,0.00015404973278990687
10.1038/352340a0,0.0013944992927245417
10.1016/0014-4886(91)90075-n,0.00017009950821230422
10.1111/j.1751-1097.1983.tb04515.x,0.00015404973278990687
10.1101/gad.6.7.1213,0.00015404973278990687
10.1126/science.1980379,0.0021957266522115485
10.1016/s0140-6736(89)91713-3,0.0012692171171577124
10.1016/0092-8674(89)90608-9,0.002201813212578039
10.1212/wnl.37.8.1271,0.00015404973278990687
10.1002/j.1460-2075.1992.tb05094.x,0.00015404973278990687
1899001,0.0002173028980174801
10.1016/0140-6736(90)93443-s,0.0012692171171577124
10.1016/0140-6736(90)92073-q,0.0012692171171577124
10.1016/0140-6736(91)91198-4,0.0012692171171577124
10.1016/0092-8674(90)90134-z,0.0034344534442299047
10.1007/bf00293464,0.000368711901395903
10.1097/00001756-199202000-00020,0.0013707232504329237
10.1126/science.1411576,0.004794656617474607
10.1212/wnl.39.11.1453,0.0012692171171577124
10.1007/bf00688170,0.0014543002218828911
10.1016/0140-6736(92)92431-e,0.00015404973278990687
10.1212/wnl.41.4.479,0.0036236684545503895
10.1097/00005072-199107000-00008,0.001391155181165866
10.1128/mcb.7.2.914-920.1987,0.00015404973278990687
10.1002/ana.410310308,0.0012692171171577124
10.1111/j.1365-2249.1995.tb03732.x,0.0014949351204810314
10.1002/art.1780381020,0.0013990487677211854
10.1007/bf00296518,0.0013990487677211854
10.1016/s0046-8177(96)90132-x,0.0014831546499459215
10.1002/mus.880180809,0.001442808112556075
10.1006/clin.1995.1156,0.0014632732203219818
10.1111/j.1749-6632.1995.tb44550.x,0.001584169894715055
2539532,0.0030745691041696617
10.1111/j.1600-0404.1995.tb01689.x,0.0013990487677211854
10.1001/archderm.1995.01690240040007,0.0014558181045538755
10.1164/ajrccm.151.6.7767555,0.0013990487677211854
10.1002/ana.410380317,0.0013990487677211854
10.1002/art.1780381006,0.0015747894143861006
10.1002/art.1780380518,0.0013990487677211854
10.1016/0960-8966(93)90023-d,0.001683722276997284
8808603,0.0011516246917058974
10.1002/ana.410400122,0.0010905695386782867
10.1016/0960-8966(93)90115-z,0.0005808967569100833
10.1002/mus.880050612,0.0034735642603171773
10.1016/s0140-6736(84)92744-2,0.0005808967569100833
10.1136/pgmj.63.736.141,0.0005808967569100833
10.1212/01.wnl.0000225184.14578.d3,8.567511994516793e-05
10.1002/ana.20407,0.00011199362084335677
10.1093/brain/awl030,7.702486639495343e-05
10.1093/brain/awh724,7.702486639495343e-05
10.1038/ng1609,7.702486639495343e-05
7684195,0.00015633832901133272
9237369,0.00015633832901133272
10.1016/s1525-0016(03)00129-1,0.00015633832901133272
10.1007/978-3-642-59399-4_1,0.00015633832901133272
10.1113/jphysiol.1983.sp014908,0.00015633832901133272
10.1111/j.1768-322x.1996.tb00987.x,0.00015633832901133272
10.1016/s0969-9961(03)00069-x,0.00016636357656225794
10.1016/s0248-4900(97)83528-9,0.00015633832901133272
11892240,0.00015633832901133272
10.1111/j.1600-065x.1990.tb00042.x,0.00015633832901133272
10.1002/ar.1092180407,0.00015633832901133272
10.1093/ajcp/20.7_ts.661,0.00015633832901133272
10.1016/s0006-8993(00)03322-9,0.00015633832901133272
10.1016/s0021-9258(18)48529-8,0.0035869095037093864
10.1159/000147771,0.00015633832901133272
10.1128/mcb.16.4.1649,0.0005606932070390956
10.1152/ajpcell.1997.273.3.c944,0.00015633832901133272
10.1152/jappl.1998.85.6.2237,0.00015633832901133272
10.1152/jappl.1994.77.2.493,0.0005606932070390956
10.1074/jbc.273.21.12817,0.0007317663185904932
10.1002/mus.880180907,0.00015633832901133272
10.1523/jneurosci.23-06-01992.2003,0.00010472130780158034
10.1016/s0006-8993(01)03008-6,0.00010472130780158034
10.1016/s0733-8619(05)70232-2,0.00010472130780158034
10.1016/s0896-6273(03)00787-6,0.00015485663391158694
10.1016/s0896-6273(01)00475-5,0.0006272282730775654
10.1002/humu.10282,0.0001497514701562599
10.1016/j.neurobiolaging.2003.08.012,0.0002600106674993856
10.1093/oxfordjournals.jbchem.a003040,0.00010472130780158034
10.1016/s0304-3940(99)00135-4,0.00034064545120403143
12657655,0.00010472130780158034
10.1093/jnen/61.10.849,0.00010472130780158034
10.1016/s0304-3940(03)00898-x,0.00010896676622596874
10.1523/jneurosci.4792-03.2004,0.0001465032830799725
10.1074/jbc.272.10.6641,0.0012688171769924962
10.1016/s0002-9440(10)63822-9,0.00010472130780158034
10.1073/pnas.1031520100,0.0001497514701562599
10.1126/science.290.5500.2304,0.0007359113409169877
10.1126/science.1059946,0.00042585574325686414
10.1126/science.290.5500.2303,0.0007442739697910443
10.1126/science.290.5500.2302,0.0007884414903727084
10.1074/jbc.m111571200,0.0003828252756120141
10.1002/jnr.10390,0.00014156497016716446
10.1074/jbc.273.49.32730,0.0014000084444953796
10.1016/j.bbrc.2003.09.003,0.00010472130780158034
10.1074/jbc.m007579200,0.00022077974438575976
10.1038/77399,0.00034064545120403143
10.1038/72237,0.001094762320304337
10.1016/s0304-3940(00)01675-x,0.0005761887187521183
10.1007/s004150170259,0.00010472130780158034
10.1073/pnas.0230450100,0.00025003226978981974
10.1046/j.1471-4159.2001.00451.x,0.00012196105309841552
1850803,0.002213353254694861
10.1073/pnas.91.11.5187,0.001082081435180871
10.1073/pnas.89.21.10075,0.002096237153692007
10.1097/00005072-199705000-00003,0.0011700736655485336
10.1097/00005072-199503000-00014,0.0012987104971945516
10.1101/gad.13.8.916,0.00048025499761651224
10.1128/jvi.63.4.1540-1548.1989,0.00048025499761651224
10.1083/jcb.148.1.7,0.00048025499761651224
10.1083/jcb.152.1.75,0.00048025499761651224
10.1016/s0197-4580(98)00071-2,0.0010140071833273083
10.1016/s0197-4580(00)00221-9,0.00048025499761651224
10.1016/s0197-4580(00)00193-7,0.00048025499761651224
10.1242/jcs.112.15.2493,0.00048025499761651224
10.1523/jneurosci.19-17-07486.1999,0.001140533798081459
10.1074/jbc.273.12.6769,0.00048025499761651224
10546888,0.00048025499761651224
10.1016/s0092-8674(00)81666-9,0.00048025499761651224
9133382,0.00048025499761651224
10.1083/jcb.129.2.287,0.00048025499761651224
10.1146/annurev.genet.34.1.77,0.00048025499761651224
10.1139/o99-047,0.00048025499761651224
10460255,0.001140533798081459
10.1073/pnas.80.10.2926,0.00048025499761651224
10.1523/jneurosci.17-10-03588.1997,0.00048025499761651224
10.1074/jbc.273.8.4689,0.00048025499761651224
10.1038/373523a0,0.0034876917520367074
10.1016/0197-4580(95)02061-6,0.001092707653150529
10.1002/ana.410370303,0.0018580900252611267
10.1126/science.275.5300.630,0.002199787548334095
10.1128/iai.63.10.4084-4090.1995,0.001092707653150529
10.1126/science.274.5284.99,0.003068704512949324
10.1046/j.1471-4159.1998.70010210.x,0.0005595834304756262
10.1212/wnl.47.5.1113,0.001050205690773364
10.1073/pnas.96.6.3053,0.0007481458429630571
10.1016/s0197-4580(96)00204-7,0.0005461612016730716
10.1016/s0197-4580(97)00056-0,0.000564621632255275
10.1016/s0140-6736(96)90608-x,0.0005559576199109893
10.1046/j.1469-7580.1999.19430355.x,0.0005461612016730716
10.1097/00001756-199704140-00039,0.0005461612016730716
10.1007/bf00294173,0.0005696598598666897
10.1046/j.1471-4159.1998.71062505.x,0.0005461612016730716
10.1016/0197-4580(89)90072-9,0.00441851622075371
10.1016/s0006-8993(96)01363-7,0.0010239133988230356
10.1016/s0140-6736(96)09328-2,0.0005796100623339264
10.1016/s0014-5793(97)00400-6,0.0005461612016730716
10.1074/jbc.271.36.21914,0.001987961330939981
9052711,0.0005559576199109893
10.1007/978-3-7091-6837-0_76,0.0005461612016730716
10.1073/pnas.93.9.4229,0.001690058690610038
10.1074/jbc.274.23.15990,0.0005461612016730716
10.1038/359325a0,0.0052593369543923576
10.1093/oxfordjournals.aje.a116364,0.0005461612016730716
10.1016/s0165-0270(87)80001-8,0.0005461612016730716
10.1006/bbrc.1993.2582,0.000908650230037864
8144573,0.0005461612016730716
10.1212/wnl.44.11.2015,0.0005461612016730716
10.1016/s0304-3940(96)13294-8,0.0005461612016730716
9564890,0.0006038392158215491
8428986,0.0033427851822429838
10.1016/s0304-3940(97)00966-x,0.0005461612016730716
10.1006/bbrc.1994.2825,0.000908650230037864
10.1002/1531-8249(199909)46:3<412::aid-ana19>3.0.co,0.0008331844559457686
10.1002/ana.410390320,0.0018941096115165281
2341813,0.0044592873893646336
10.1097/00005072-199601000-00010,0.0006676429566834707
8427562,0.0017753745669723579
10.1074/jbc.271.51.32916,0.0005783742199835342
10.1523/jneurosci.23-07-02665.2003,7.702486639495343e-05
10.1016/s0955-0674(00)00143-5,7.702486639495343e-05
10.1016/s0962-8924(00)01906-1,7.702486639495343e-05
10.4049/jimmunol.153.9.4219,7.702486639495343e-05
10.4049/jimmunol.151.1.149,7.702486639495343e-05
10.1016/s0002-9440(10)64354-4,7.702486639495343e-05
14501840,0.00018205962988348184
7930624,7.702486639495343e-05
10.1074/jbc.m208788200,7.702486639495343e-05
10.4049/jimmunol.171.4.1732,7.702486639495343e-05
10.1159/000185253,7.702486639495343e-05
8100842,0.001429766971231265
10.4049/jimmunol.164.6.2947,7.702486639495343e-05
10.1084/jem.185.1.1,7.702486639495343e-05
10.1074/jbc.m104138200,7.702486639495343e-05
10.1096/fj.04-3310fje,7.702486639495343e-05
10.1097/00019052-200310000-00002,0.00018205962988348184
10.1016/s0945-053x(00)00107-4,7.702486639495343e-05
10.1002/1521-4141(200204)32:4<1069::aid-immu1069>3.0.co,7.702486639495343e-05
10.1083/jcb.200209138,7.702486639495343e-05
10.1084/jem.20021546,7.702486639495343e-05
10.1006/excr.1997.3681,7.702486639495343e-05
12684452,7.702486639495343e-05
10.4049/jimmunol.158.2.677,7.702486639495343e-05
10.1002/glia.10148,7.702486639495343e-05
8992983,7.702486639495343e-05
10.1016/s0140-6736(86)92511-0,0.00010472130780158034
10.1046/j.1351-5101.2003.00701.x,9.575454582107003e-05
10.1016/0387-7604(93)90071-f,0.00010472130780158034
10.1111/j.1365-2249.1993.tb03407.x,0.001022453179589751
10.1016/0887-8994(96)00050-1,0.00010472130780158034
10.4049/jimmunol.144.4.1387,0.00040211952150156344
10.1016/s0022-510x(97)00292-x,0.0004529528299437927
10.1006/clin.1994.1091,0.0009816636672880328
10.1002/ana.410330303,0.00146282922192837
10.1212/wnl.43.5.1034,0.0009889722924156805
10.1172/jci112530,0.0009816636672880328
10.1172/jci114387,0.0025880329569955545
10.1002/(sici)1097-4598(199810)21:10<1327::aid-mus14>3.0.co,0.00010472130780158034
2-z,0.0017651563145516848
10.1002/(sici)1097-4598(199712)20:12<1569::aid-mus12>3.0.co,0.00010472130780158034
10.1002/(sici)1097-4598(199709)20:9<1102::aid-mus2>3.0.co,0.00023660624121835935
10.1001/archinte.154.17.1985,0.0009805274824879308
10.1007/bf00915419,0.0009816636672880328
10.1172/jci116862,0.0010025748459994938
2303712,0.0010002074909912304
10.1007/bf02076702,0.0009816636672880328
10.1056/nejm198602273140907,0.0009816636672880328
10.1212/01.wnl.0000110185.23464.a1,9.575454582107003e-05
10.1212/wnl.43.3_part_1.537,0.0012122880382770254
10.1212/wnl.47.1.98,0.00010472130780158034
10.1212/wnl.51.6_suppl_5.s30,0.00010472130780158034
10.1016/s0140-6736(05)78212-x,0.00023660624121835935
10.1002/mus.880180203,0.0015635954300449095
10.1212/wnl.46.1.250,0.0009816636672880328
10.1016/s0022-510x(96)00053-6,9.575454582107003e-05
10.1177/135245859700300211,0.00023660624121835935
10.1073/pnas.89.8.3325,0.0010013897693493762
10.1212/wnl.51.6_suppl_5.s2,0.0010299930962991172
10.1093/brain/121.3.421,0.0002535327215668772
10.1093/brain/120.9.1533,0.00023660624121835935
10.1172/jci118488,0.0010002074909912304
10.1016/s0021-9258(19)78139-3,9.575454582107003e-05
10.1172/jci116240,0.000999028001025439
10.1136/jnnp.59.1.38,0.0007858394738776856
10.1016/0140-6736(93)90563-v,0.0025730903230027466
8836989,0.00038308279498861284
2945858,0.0009901169362726433
10.1212/wnl.35.8.1096,0.0023029983340488373
10.1016/s1567-5769(03)00134-6,9.575454582107003e-05
9650125,9.575454582107003e-05
10.1172/jci114483,0.0021864536602199895
10.1016/s0165-5728(02)00430-7,9.575454582107003e-05
10.1212/wnl.55.9.1256,0.0002283085049815185
10.1111/j.1600-065x.1994.tb00854.x,0.0010371717354187987
10.1111/j.1600-065x.1994.tb00858.x,0.0010248561247826764
10.1016/s0165-5728(98)00247-1,0.00010472130780158034
10.1212/wnl.51.6.1656,0.0003646094569257194
10.1212/wnl.48.suppl_5.64s,0.00010472130780158034
10.1136/jnnp.57.suppl.65,0.000372384942799812
10.7326/0003-4819-127-12-199712150-00022,0.00010472130780158034
10.1136/jnnp.57.suppl.46,0.001004784057822647
10.1016/0161-5890(88)90088-0,0.0022894430854712828
10.1056/nejm199308193290820,0.0014107599489756684
10.1212/wnl.44.6.1180,0.0009816636672880328
10.1056/nejm199106063242305,0.0015094315103844744
10.1212/wnl.40.2.212,0.0026132519324927298
10.1212/wnl.44.5.967,0.0008131112270839466
10.1136/jnnp.64.2.242,0.00010472130780158034
10.1016/s1090-3798(97)80004-9,0.00010472130780158034
10.1038/35056600,9.575454582107003e-05
10.1136/jnnp.56.1.36,0.001056938919016226
7512564,0.00023660624121835935
10.1056/nejm199901213400311,0.0006968629615529666
10.1056/nejm199412153312409,0.0009889722924156805
10.1002/ana.410370703,0.00038922652530929227
10.1056/nejm199210013271416,0.0009816636672880328
10.1212/wnl.47.3.674,0.0010240116199421072
10.1002/ana.410220612,0.002267278536821888
10.1046/j.1365-2249.1999.00757.x,0.00010472130780158034
10.1002/ana.410350618,0.0008054746570762847
10.1002/ana.410380516,0.00042236506389899147
10.7326/0003-4819-122-4-199502150-00021,0.00010472130780158034
10.4049/jimmunol.137.10.3124,9.575454582107003e-05
10.1016/s0140-6736(96)09095-2,0.00042383628381718864
10.1038/362075a0,0.0030656377777590043
10.1111/j.1365-2990.1989.tb01216.x,0.004184776231318423
10.1523/jneurosci.17-03-01004.1997,0.0009436384022553418
9246485,0.0009218209108024396
8994055,0.0009436384022553418
10.1073/pnas.90.21.10150,0.0009326977596115619
10.1101/sqb.1996.061.01.059,0.0009218209108024396
10.1152/physrev.1997.77.4.1081,0.0014883323368895557
10.1046/j.1471-4159.1998.70052212.x,0.0007289584785250633
10.1016/s0092-8674(00)81163-0,0.0004737855131771695
10.1093/brain/87.1.153,0.002082970095745201
10.1002/ana.410380304,0.0010336492432301138
10.1212/wnl.42.1.149,0.002089890262176248
10.1016/s0171-9335(98)80043-5,0.0004737855131771695
10.1006/nbdi.2000.0290,0.0004737855131771695
10.1001/archneur.1976.00500040036005,0.0021998820433618165
10.1016/s1074-5521(96)90064-2,0.0004737855131771695
10.1016/1074-5521(95)90103-5,0.0004737855131771695
10.5167/uzh-1842,0.0004737855131771695
10.1146/annurev.ne.17.030194.001523,0.0013852230367539984
7717447,0.0012568430696192994
10.1016/s0079-6123(08)61151-6,0.0012870203329403327
10.1016/0014-5793(95)00763-y,0.0012364331517150467
10.1016/0014-5793(93)81210-q,0.001274044124276716
10.1002/j.1460-2075.1990.tb07375.x,0.001324277610448936
9039647,0.00020644951723124318
10.1073/pnas.91.4.1470,0.00043279977520572024
10.1016/s0959-4388(98)80090-1,0.0010433654900294834
10.1038/ng0696-196,0.0005874865367668657
10.1056/nejm199704173361603,0.00020644951723124318
10.1016/s0169-328x(99)00014-5,0.0005874090523911382
10.1016/s0169-328x(97)00078-8,0.00020644951723124318
10.1046/j.1471-4159.1996.67031172.x,0.00020644951723124318
10.1016/s0006-8993(96)00733-0,0.00022398724168671354
10.1016/s0166-2236(97)01168-5,0.0015268989433291455
10.1097/00001756-199305000-00015,0.00020644951723124318
10.1016/0014-5793(93)80446-2,0.001587574394913591
10.1111/j.1600-0404.1997.tb00302.x,0.00020644951723124318
10.1523/jneurosci.18-07-02387.1998,0.00023716296178593197
10.1016/s0092-8674(00)80159-2,0.00020644951723124318
9502800,0.00023716296178593197
10.1093/carcin/11.5.847,0.0015338333315433918
8546229,0.00020644951723124318
10.1016/s0014-5793(99)00730-9,0.00020644951723124318
10.2144/19962003460,0.00023210294379988282
10.1006/exnr.1995.1025,0.0006215191928613692
10.1006/excr.1994.1178,0.00020644951723124318
10.1083/jcb.132.4.657,0.00020644951723124318
10.1093/emboj/16.16.4897,0.00022398724168671354
10.1016/s0197-4580(98)00042-6,0.0012196105309841552
10.1097/00005072-199805000-00009,0.0006952157704381167
10.1089/hum.1997.8.4-439,0.00020644951723124318
10.1126/science.273.5273.359,0.0015415758557832452
10.1038/39482,0.00020644951723124318
10.1038/39522,0.001143963930723597
7584113,0.00020644951723124318
10.1097/00005072-199701000-00009,0.00020644951723124318
10.1126/science.272.5266.1349,0.0020037280024094873
10.1074/jbc.272.26.16085,0.002085256447673338
10.1038/347566a0,0.002166708595731501
10.1523/jneurosci.18-23-09790.1998,0.00020644951723124318
10.1523/jneurosci.16-21-06732.1996,0.0013940989014049265
10.1002/(sici)1097-4547(19970201)47:3<253::aid-jnr3>3.0.co,0.00020644951723124318
10.1097/00005072-199908000-00001,0.0005639711194482795
10.1074/jbc.273.15.9158,0.0008993064944430133
10.1038/387500a0,0.001705143850616025
9822738,0.00020644951723124318
10.1016/0896-6273(91)90070-g,7.702486639495343e-05
10.1021/bi00069a001,0.004437061816453951
10.1212/wnl.28.5.439,0.004000898038803507
10.1073/pnas.87.7.2466,7.702486639495343e-05
10.1016/0165-6147(93)90072-r,7.702486639495343e-05
1744690,0.004390188138851589
10.1111/j.1476-5381.1990.tb14075.x,7.702486639495343e-05
10.1016/0012-1606(92)90065-o,7.702486639495343e-05
10.1152/physrev.1994.74.3.595,7.702486639495343e-05
10.1016/0014-5793(92)80941-9,7.702486639495343e-05
10.1038/382719a0,7.702486639495343e-05
10.1126/science.2218531,0.004793846551054275
10.1074/jbc.271.25.14807,7.702486639495343e-05
10.1074/jbc.270.24.14340,7.702486639495343e-05
10.1091/mbc.3.12.1415,7.702486639495343e-05
1832676,7.702486639495343e-05
10.1038/361315a0,0.0012607930599425677
1968460,0.00435867064903875
8226807,0.002324032477042692
10.1074/jbc.270.11.6186,0.0013647337630699403
10.1016/s0140-6736(76)92781-1,7.702486639495343e-05
10.1097/00005072-199411000-00011,0.0014285410258463435
10.1016/0006-8993(90)91355-k,0.0042359536367747395
10.1126/science.1439760,0.004732849419124259
8390976,7.702486639495343e-05
8428976,0.00325767934324686
10.1042/bj2820309,7.702486639495343e-05
10.1073/pnas.89.6.2252,0.003155362700447125
10.1146/annurev.bb.18.060189.002001,7.702486639495343e-05
10.3109/10409239409083482,7.702486639495343e-05
8972483,0.001313426725675244
10.1091/mbc.1.3.279,7.702486639495343e-05
10.1083/jcb.121.2.295,0.0023598276150233835
10.1002/j.1460-2075.1985.tb04000.x,0.005243694615244101
1324939,7.702486639495343e-05
10.1016/0092-8674(93)90312-e,0.002789767568827719
10.1016/0896-6273(94)90458-8,0.003196158904179665
10.1083/jcb.115.6.1505,7.702486639495343e-05
10.1083/jcb.113.5.1145,7.702486639495343e-05
10.1006/bbrc.1994.2740,0.0015751183153033135
7806491,0.0028149195338411062
8182461,0.001619418137327293
8392539,7.702486639495343e-05
10.1074/jbc.271.15.8966,0.0022898584893280374
10.1083/jcb.129.2.431,0.0018021139992490884
10.1016/0143-4160(92)90001-9,7.702486639495343e-05
10.1016/0143-4160(91)90004-x,7.702486639495343e-05
10.1091/mbc.3.10.1067,7.702486639495343e-05
10.1091/mbc.4.2.173,7.702486639495343e-05
1657914,7.702486639495343e-05
10.1038/nm1295-1291,0.0026413664538441368
10.1046/j.1471-4159.1996.67051882.x,0.0002558288812243355
10.1097/00001756-199308000-00011,0.0029457665663408677
10.1242/jcs.109.5.999,0.001651773872854939
10.1016/0006-8993(91)91553-d,0.0018415562392849686
10.1046/j.1471-4159.1994.62010372.x,0.001572559306603048
10.1073/pnas.88.17.7552,0.0029659679815406946
3121601,0.002032859145506447
10.1016/0306-4522(92)90111-e,7.702486639495343e-05
1632466,0.003016370152874011
10.1073/pnas.93.23.13170,0.002575853279397206
10.1016/0092-8674(89)90685-5,0.0001664068271996068
10.1073/pnas.85.19.7341,0.005565308697306754
10.1073/pnas.91.25.11993,0.0028209536593155784
10.1017/s0317167100032522,7.702486639495343e-05
2422165,7.702486639495343e-05
2437119,7.702486639495343e-05
2445748,7.702486639495343e-05
10.1126/science.1411529,0.003031389430309507
10.1074/jbc.270.13.7013,0.00271099180909902
10.1002/mus.880050306,7.702486639495343e-05
10.1016/0006-8993(93)90021-e,0.001604319893106674
10.1073/pnas.85.21.7972,0.0013592047944146939
10.1073/pnas.89.12.5462,0.0023423888599512863
10.1073/pnas.91.10.4489,0.0011480239337101103
10.1016/0006-8993(92)91235-7,7.702486639495343e-05
10.1016/0197-4580(89)90143-7,0.0011589551472051378
10.1016/0165-0173(92)90012-b,7.702486639495343e-05
10.1113/jphysiol.1992.sp019360,7.702486639495343e-05
10.1113/jphysiol.1992.sp019125,7.702486639495343e-05
10.1002/jnr.490330216,0.0017350787864926322
10.1016/s0006-291x(89)80144-5,0.0015912903561487446
10.1016/0006-8993(88)90293-4,0.004176585099322849
10.1016/s0344-0338(11)80296-7,0.0016052490434833827
10.1002/ana.410170113,0.004010990108863287
10.1002/ana.410420218,0.000246027091269257
10.1038/ng0396-254,0.000246027091269257
10.1038/ng1294-323,0.0011508598201589722
10.1136/jnnp.29.4.338,0.000246027091269257
